Song,Genre,Cluster,Distance,PCA1,PCA2
blues.00080,blues,6,1.0791689295633393,3.0004050215042173,-0.2396096825070526
blues.00081,blues,6,1.908254937377033,2.944418575692967,-0.08702850538361817
blues.00082,blues,6,1.578961811516556,2.9639191905474873,-0.11504461723680677
blues.00083,blues,6,1.9444432176288213,2.8652579344799816,-0.029480207385715267
blues.00084,blues,6,1.4533737531001314,2.8814793756799615,-0.16751337071613026
blues.00085,blues,6,1.3716047163888765,3.1076325602157575,-0.615714050528943
blues.00086,blues,6,1.7896020909634707,3.0306744220237984,-0.7214474063218715
blues.00087,blues,6,1.0501734870051105,3.114155981122519,-0.5316435387705932
blues.00088,blues,6,1.65653442638415,3.412122066702974,-0.4083570757350416
blues.00089,blues,6,2.4629619851310816,3.4797468871075963,-0.7054071287124014
blues.00090,blues,6,1.548539003857279,2.916880895889169,-0.6422201917653885
blues.00091,blues,6,1.6932482600400163,3.272606003525903,-0.5817850635390709
blues.00092,blues,6,2.3780732037491528,3.26421216823474,-0.8172971210586841
blues.00093,blues,6,2.7314156196347694,3.6038478200266457,-0.5191354691110354
blues.00094,blues,6,1.6954072570327137,3.08555455947572,-0.67398035620154
blues.00095,blues,6,1.1184805996338205,3.0597451654226226,-0.4702576216231753
blues.00096,blues,6,1.6089757381342265,3.2266221466558833,-0.6242165056473861
blues.00097,blues,6,1.4031909735691037,3.1593208533283907,-0.49213429503880973
blues.00098,blues,6,1.7152376806346836,2.771186752720635,-0.12642746008974426
blues.00099,blues,6,1.357040247164559,3.1098025540266336,-0.4928136582901407
classical.00000,classical,1,1.2902222324917973,6.322208756668075,-1.456602499621529
classical.00001,classical,1,1.0564807702561316,6.3775361208239865,-1.5798505403448673
classical.00002,classical,1,1.656197699147028,6.313191791557764,-1.332150482026552
classical.00003,classical,1,1.2225254188832337,6.274948730940811,-1.6441549206856418
classical.00004,classical,1,1.4261226450679567,6.240345864285156,-1.4623326106438428
classical.00005,classical,1,0.8685491445290017,6.359134887958032,-1.5613335306765959
classical.00006,classical,1,0.7160771799225498,6.381616825659783,-1.5650417381923198
classical.00007,classical,1,0.85730571221131,6.3239301546816415,-1.6859728878704625
classical.00008,classical,1,0.8092774198615562,6.352932272602345,-1.5794260203302106
classical.00009,classical,1,0.8210553545407153,6.4121244089614065,-1.6176620884081885
classical.00010,classical,1,1.014969349165148,6.326655767769201,-1.6562695387968442
classical.00011,classical,1,1.152995291854947,6.533806065769512,-1.616634737734493
classical.00012,classical,1,1.5328428176083075,6.478546719748601,-1.799873342331744
classical.00013,classical,1,1.419352919275891,6.3192952230975905,-1.8062171575135815
classical.00014,classical,1,0.7280168644783052,6.441268524925121,-1.6491558514305449
classical.00015,classical,1,1.865514720574499,6.41239631287054,-1.78267681513284
classical.00016,classical,1,1.1226787050521476,6.520204571769698,-1.63349630435728
classical.00017,classical,1,1.3540485251734866,6.433661266424493,-1.7040625990930356
classical.00018,classical,1,1.5034873069230925,6.436138375202683,-1.839708735114131
classical.00019,classical,1,1.3388353301301577,6.405559890508773,-1.7948462736266186
classical.00020,classical,1,0.6987178674435399,6.422226194644732,-1.6398162725858696
classical.00021,classical,1,0.9828433832626218,6.3805080592264085,-1.6780360983367177
classical.00022,classical,1,0.9779142373988212,6.47372797989258,-1.6228396608165232
classical.00023,classical,1,1.2537433099357742,6.570407582103679,-1.5861262159552658
classical.00024,classical,1,1.1612811944963637,6.425256679201251,-1.4547893017098124
classical.00025,classical,1,1.5892272464881787,6.4263036810725325,-1.379080565839927
classical.00026,classical,1,1.199017197364627,6.4540904220538655,-1.7371690966693631
classical.00027,classical,1,1.2585047708657306,6.58273327046901,-1.5397562400776146
classical.00028,classical,1,0.7067514176627199,6.338371863722244,-1.6080967595700593
classical.00029,classical,1,1.67250384247478,6.2848174569156345,-1.7977089777009865
classical.00030,classical,1,0.9028261240469752,6.4002787787964674,-1.6281536978026259
classical.00031,classical,1,1.3388949089657545,6.615552682782453,-1.7113583959971026
classical.00032,classical,1,2.0054356753922398,6.706107010911186,-1.4903763506365242
classical.00033,classical,1,1.6990119091534275,6.539094274845536,-1.8492049515770177
classical.00034,classical,1,1.018532929828666,6.316704494194076,-1.7133727657582676
classical.00035,classical,1,1.341692812059228,6.32368811213285,-1.7746965490694961
classical.00036,classical,1,1.4802423092355668,6.351592191802093,-1.7922293783578787
classical.00037,classical,1,1.1326330201826684,6.226902393674322,-1.7143598858186344
classical.00038,classical,1,0.8289192901526174,6.397133198248692,-1.6483781504133066
classical.00039,classical,1,1.7529867882119374,6.1991645950431415,-1.8315849825498471
classical.00040,classical,1,1.0333593803256553,6.421304945695268,-1.6831363257119714
classical.00041,classical,1,1.3578820745197504,6.39164528915571,-1.760231360502538
classical.00042,classical,1,1.517661573951133,6.383100797629505,-1.4012353853730284
classical.00043,classical,1,1.4125662909336796,6.534740619559882,-1.638694500582065
classical.00044,classical,1,1.2180244481151208,6.419007716239459,-1.7348510030177653
classical.00045,classical,1,1.2491411215216393,6.4812058684021645,-1.5088134079623707
classical.00046,classical,1,2.453979654923875,6.0935784173307495,-1.2243821979908376
classical.00047,classical,1,1.1033446221380547,6.514748156465357,-1.5417563122125697
classical.00048,classical,1,2.156950979144103,6.023252888436936,-1.6974814484004737
classical.00049,classical,1,2.1490859392947135,5.943730831329955,-1.4086984538105969
classical.00050,classical,1,1.5982234622545135,6.539494360542327,-1.4925850501908051
classical.00051,classical,1,2.6005590961418164,6.278686466141634,-1.8730605474656665
classical.00052,classical,1,2.3074663463094067,5.813216692405852,-1.6372159516259894
classical.00053,classical,1,1.5709149814375298,6.241328513040103,-1.4603135732764143
classical.00054,classical,1,2.5227734765927825,6.088372009367446,-1.6190892650581037
classical.00055,classical,1,1.7462889216666304,6.549987069438759,-1.7894664536538691
classical.00056,classical,1,1.869124635006855,6.150136931052878,-1.373763435552853
classical.00057,classical,1,1.654759546324201,6.113391460975277,-1.817984353763194
classical.00058,classical,1,1.314207970876656,6.456008214520199,-1.5740650022746496
classical.00059,classical,1,1.166692894698216,6.256485767071741,-1.5296449674790193
classical.00060,classical,1,1.72608596957069,6.105879714326554,-1.4206731446518266
classical.00061,classical,1,0.9905589372790696,6.31576239609714,-1.6927207371459139
classical.00062,classical,1,2.0407161779029686,6.228784193823577,-1.8568505742647006
classical.00063,classical,1,2.4752034979430544,6.794420772078424,-1.6118589869781825
classical.00064,classical,1,1.9282061647283757,6.602693104248057,-1.776140512231486
classical.00065,classical,1,1.9721000430556033,6.723168524000692,-1.7846179990088995
classical.00066,classical,1,1.840079947834557,6.735810989066738,-1.756457149066361
classical.00067,classical,1,2.3637364743060987,6.489857507935004,-1.985397029072135
classical.00068,classical,1,1.1492867272136154,6.343068632566911,-1.493851594549872
classical.00069,classical,1,1.034303597953928,6.4383427205887065,-1.5397943477550635
classical.00070,classical,1,0.7488101061014826,6.434841543474206,-1.6897333851591674
classical.00071,classical,1,0.771893382739304,6.422369467560343,-1.6345690962052715
classical.00072,classical,1,1.0519728546988747,6.401785101363195,-1.6956655970992467
classical.00073,classical,1,1.0555169905179653,6.43516288014181,-1.7143000375694397
classical.00074,classical,1,0.9405182832525649,6.400427567831522,-1.5879243396497633
classical.00075,classical,1,1.1673288997604252,6.505241039560786,-1.7187753105113814
classical.00076,classical,1,1.0254432558383422,6.410594139284364,-1.542559419922672
classical.00077,classical,1,1.9651197170227466,6.691057497434626,-1.8486472668946958
classical.00078,classical,1,2.0940553971904463,6.72789286642349,-1.6343203036192717
classical.00079,classical,1,1.854936401844972,6.662370295206185,-1.7720823616362915
classical.00080,classical,1,1.874232465671058,6.620074964406457,-1.7104901964968526
classical.00081,classical,1,1.046154943225937,6.427553666755649,-1.559813897534909
classical.00082,classical,1,1.353005919196839,6.27989172552694,-1.574255090576083
classical.00083,classical,1,1.621475851112992,6.673509932629647,-1.5850522955748558
classical.00084,classical,1,1.4488651835900657,6.603320237749033,-1.6147817258686388
classical.00085,classical,1,1.515908368972998,6.185343407090687,-1.5416744242218425
classical.00086,classical,1,1.4000579882573123,6.255042864941562,-1.5679196594615727
classical.00087,classical,1,1.4970388416849763,6.645910934648403,-1.5890979584979188
classical.00088,classical,1,1.2006569207423101,6.423695411773471,-1.5146151353722082
classical.00089,classical,1,3.6772782834636435,5.915938583911346,-1.5624189801875479
classical.00090,classical,1,2.3057721645771685,6.010237262073647,-1.520141930761053
classical.00091,classical,1,2.4698669792946917,5.963668504294042,-1.5433790708474857
classical.00092,classical,1,2.5629346709167202,6.0512331167161335,-1.7950092791854217
classical.00093,classical,1,1.54899567087206,6.269301786991205,-1.5567046773489959
classical.00094,classical,1,1.0509554332882547,6.326226188665901,-1.674391509656256
classical.00095,classical,1,2.3330412040407174,6.054174966196488,-1.860201565385148
classical.00096,classical,1,1.6577336728327188,6.0048554625611645,-1.5096309653480031
classical.00097,classical,1,1.1577215648115915,6.3410172933633895,-1.5813568764808048
classical.00098,classical,1,1.7202704137963918,6.0372775462090456,-1.507174896743357
classical.00099,classical,1,1.9384855213660637,6.320642016301483,-1.3165208159362636
country.00000,country,4,1.5435506029299744,1.4585647874024468,-0.0687739054623594
country.00001,country,4,2.2609252592431965,1.5361790915172602,0.11880062358578346
country.00002,country,4,1.2830746668039195,1.517062662215331,-0.24389423738485957
country.00003,country,4,1.0214507535468826,1.5036537402132903,-0.21195622849429668
country.00004,country,4,2.049131227743821,1.4728325128283122,0.06104416051385827
country.00005,country,4,1.889994222392815,1.3914781280381825,-0.008683234104014064
country.00006,country,4,1.7360055534327443,1.3664227235703081,-0.07702480045883126
country.00007,country,4,1.727165472273347,1.4324702156793796,-0.04561109887043962
country.00008,country,4,1.413076736907881,1.5605800001435435,-0.03986200231626826
country.00009,country,4,2.531533098874463,1.3553604570758113,0.13053718900812686
country.00010,country,4,1.0424282802962923,1.6795639378187353,-0.39847049584647654
country.00011,country,4,2.797666020365494,1.1375752125840441,-0.5641976366036954
country.00012,country,4,0.923096133302269,1.7915806204132658,-0.2542480038848615
country.00013,country,4,1.547117439603278,1.398636414390063,-0.16911885956268458
country.00014,country,4,2.2750010121085587,1.1685931499112585,-0.2905123630077228
country.00015,country,4,1.170080176325367,1.6419949840920938,-0.09841276246725571
country.00016,country,4,1.4077527534927659,1.996016408577882,-0.2235154561796729
country.00017,country,4,1.280537619333206,1.9013327510212992,-0.17221943287913002
country.00018,country,4,0.8295107570383239,1.6471195207554528,-0.1636255944281536
country.00019,country,4,1.7586767404551438,2.0901115964060493,-0.3815307495485842
country.00020,country,4,1.9616896888695776,1.3303181840117215,-0.4273134295115774
country.00021,country,4,1.715400315361444,2.158901668263772,-0.25676613363309325
country.00022,country,4,1.1313148941924756,1.918819170424858,-0.27242259028505045
country.00023,country,4,1.8984523441233057,1.8871100316063611,-0.5525650502622695
country.00024,country,4,1.3940546575276447,1.7217438955326638,-0.42357874727710904
country.00025,country,4,0.8718656159701487,1.8146128307182343,-0.3222768996605174
country.00026,country,4,1.2303369968315312,1.9650183014472609,-0.33715475760764585
country.00027,country,4,1.1775320025999707,1.7412829972109543,-0.08162758705003736
country.00028,country,4,1.309702583368833,2.0030699196651356,-0.16571492252733333
country.00029,country,4,1.4774888667263097,2.070774230651459,-0.2040713441417418
country.00030,country,4,2.0867934898592155,2.1295289157491006,-0.41961940894286504
country.00031,country,4,0.9949112101252511,1.5673018938872958,-0.2100299890554193
country.00032,country,4,1.1591943741406727,1.7163396881850288,-0.36480899366861763
country.00033,country,4,1.3089150673192866,1.4516514651798778,-0.25020029219422885
country.00034,country,4,1.5905316402270802,1.3574308923057834,-0.31175488640168497
country.00035,country,4,1.2188411428474342,1.4797955939657808,-0.22357384001225172
country.00036,country,4,1.6292178914215927,1.6505483243116006,-0.4758015784136186
country.00037,country,4,1.0755617351939186,1.5437954559432974,-0.29138969690144034
country.00038,country,4,1.5204665316430066,1.4116737478075467,-0.1801427934620474
country.00039,country,4,3.2186743406683034,0.9798068245670886,-0.029704213018404695
country.00040,country,4,1.1003381556237084,1.5780930256577885,-0.11986065225294122
country.00041,country,4,1.567687755253789,1.3773607844887952,-0.2740919858074082
country.00042,country,4,1.2579474918480265,1.613391465560146,-0.09238810163455585
country.00043,country,4,1.4654085820717977,1.4410047350605522,-0.1071986538223917
country.00044,country,4,1.3691313682828545,1.7181271727798306,-0.414979956540801
country.00045,country,4,1.715575863677442,1.306726456544472,-0.20586499338326628
country.00046,country,4,1.3429769855119227,1.5846729716322046,-0.1621378131384148
country.00047,country,4,1.001368886393166,1.7999915395324513,-0.15564219859834283
country.00048,country,4,0.9462726839434356,1.772398955822608,-0.34441168210929163
country.00049,country,4,1.0737293122300933,1.864845659774138,-0.16300551867000942
country.00050,country,4,0.9203355964738407,1.6828451908984716,-0.17368167007175553
country.00051,country,4,1.0260968330905411,1.82617839545885,-0.2860573475087143
country.00052,country,4,1.6546021846340997,2.0680726331535166,-0.3333928137409751
country.00053,country,4,1.4716516565459468,1.6358268199569794,0.058976635552609354
country.00054,country,4,1.1366419070512495,1.8809392804023628,-0.14140415097268333
country.00055,country,4,1.4905769873703894,1.841601986398785,0.04933412895738487
country.00056,country,4,1.224415847751887,1.910592105379876,-0.25523196507360135
country.00057,country,4,0.9197231890715827,1.7880728244673285,-0.19902954248703514
country.00058,country,4,0.8708522832702889,1.8059618861725755,-0.1292363207982151
country.00059,country,4,1.777846443483347,1.8476911556463727,-0.4525052342584521
country.00060,country,4,1.445366395430539,1.8784448643602194,-0.34589167110750296
country.00061,country,4,1.197273027322156,1.923006142934535,-0.2524295469986609
country.00062,country,4,1.1988332222858271,1.6398160250751246,-0.013799032668169816
country.00063,country,4,1.6008659533572291,1.8120645500454808,-0.4580558663873381
country.00064,country,4,1.257538121979806,1.978029449052232,-0.2745095410897094
country.00065,country,4,2.157223061393166,2.2104696425606707,-0.44116301292525906
country.00066,country,4,1.2973679928781832,1.8560618483052589,-0.019630953599208915
country.00067,country,4,2.361882929777505,2.1678207836516385,-0.5330757677058188
country.00068,country,4,1.4618363674322794,2.0718000771415066,-0.2574659253967691
country.00069,country,4,1.314839277131114,2.0172012779716053,-0.3021076052705657
country.00070,country,4,0.7990396995397304,1.737004032535681,-0.12079990963386943
country.00071,country,4,1.8577392439719007,2.006444486197804,-0.4247710724156537
country.00072,country,4,1.1965314934369633,1.8647433865930627,-0.05943785543326027
country.00073,country,4,0.8992687228409358,1.8941823998229415,-0.18841745788672698
country.00074,country,4,1.845172803637663,1.8334790467185256,-0.47470921496072094
country.00075,country,4,1.4797403466159205,1.686855224064136,0.048346679291770334
country.00076,country,4,1.7303857503150664,1.8554660436109285,-0.4157003816457189
country.00077,country,4,1.4458766056716053,1.937894755194159,-0.015290287415059741
country.00078,country,4,1.8678076046755985,2.016022160372433,-0.5031901140175262
country.00079,country,4,2.0522597080676563,2.097664427359868,-0.4396458766786556
country.00080,country,4,1.1312091185541144,1.5714485854651297,-0.17080459910050913
country.00081,country,4,0.9536532187401515,1.58563326506228,-0.12031945503575357
country.00082,country,4,1.2680385574561115,1.5652321687883017,-0.04333439652182193
country.00083,country,4,0.971971464839627,1.9211608277832248,-0.2489012955791074
country.00084,country,4,0.7977664729528449,1.7177963448625453,-0.13526060099522558
country.00085,country,4,0.8980931697542663,1.8459686955984558,-0.2463168311558185
country.00086,country,4,0.8305228224481375,1.7871802742572425,-0.18702195094211893
country.00087,country,4,1.0998626463738,1.8503239676447483,-0.32077916209459006
country.00088,country,4,0.9031165234690733,1.9017755133032268,-0.19069635798421325
country.00089,country,4,1.3708059988825876,1.8861444005352728,-0.41981564194090254
country.00090,country,4,0.9060053591542511,1.6837087391879932,-0.0794502371198045
country.00091,country,4,1.253920897579408,1.8498587540306393,-0.3804102457814466
country.00092,country,4,1.8210411270509879,1.609980888785801,0.13012161368026712
country.00093,country,4,1.349263639929977,1.8746310883080728,-0.3761808623972203
country.00094,country,4,0.8807408872165314,1.869331003014105,-0.19331558750526784
country.00095,country,4,1.0780441200394573,1.7417969789370362,-0.3247688162108662
country.00096,country,4,0.9471837670862622,1.6883111039516072,-0.11131374768723747
country.00097,country,4,1.0758173318403959,1.7173903117987435,-0.3368584827013822
country.00098,country,4,1.0241262552346821,1.9461832411492992,-0.2480724833062129
country.00099,country,4,1.2088542494505015,1.561039070726982,-0.052129271349136475
disco.00000,disco,0,1.542376661691578,-2.6334981924739957,1.5358547699231153
disco.00001,disco,0,1.5476576928359949,-2.8771541718945963,1.905688441273106
disco.00002,disco,0,1.5466633689662974,-2.8121987299005373,1.8132649335600264
disco.00003,disco,0,1.2591707911124863,-2.8262242735018095,1.781950483588929
disco.00004,disco,0,1.4518491543570753,-2.8501503102940227,1.7804859315875303
disco.00005,disco,0,0.950797653764372,-2.665412815161647,1.851777971260103
disco.00006,disco,0,1.572163213694297,-2.5328853059953893,2.019208758889551
disco.00007,disco,0,0.9798832231822151,-2.6935694636358543,1.8022187041962783
disco.00008,disco,0,1.020554411773862,-2.6334469945187426,1.864685631711275
disco.00009,disco,0,1.332464203639417,-2.8018724631079777,1.8392090079293686
disco.00010,disco,0,1.0951546320429533,-2.6680754195681273,1.9062573612626892
disco.00011,disco,0,1.2195810764848964,-2.795035798725045,1.7852191229186487
disco.00012,disco,0,0.7048895150873107,-2.6440206939750452,1.7672451807611826
disco.00013,disco,0,1.367445647422989,-2.847643812989753,1.8100132791832877
disco.00014,disco,0,1.3774897432450108,-2.661440028570463,1.984442273372819
disco.00015,disco,0,1.423019600740866,-2.4275395510431426,1.6764856255371217
disco.00016,disco,0,0.940366481185353,-2.53070058738995,1.8157089006569056
disco.00017,disco,0,1.1584228286961331,-2.6497866639666445,1.6512562351861413
disco.00018,disco,0,1.1921932632236205,-2.6465517237192464,1.7016234155337173
disco.00019,disco,0,1.8731391359741856,-2.508073265440091,1.5725114455443745
disco.00020,disco,0,1.1136784083969504,-2.4121478346802943,1.734520763786807
disco.00021,disco,0,1.2708548527216157,-2.6515722264733164,1.7195083530507433
disco.00022,disco,0,2.0422455890598026,-3.0242679888023343,1.7511340929969745
disco.00023,disco,0,1.4025536363061497,-2.886377613574811,1.7185275387827026
disco.00024,disco,0,1.1252212677754887,-2.437562564384439,1.8108534567597507
disco.00025,disco,0,1.1836356241538526,-2.4558800474782627,1.627079910235655
disco.00026,disco,0,1.1119203112075375,-2.793170055610963,1.68896622581273
disco.00027,disco,0,2.2604310038238182,-2.787848544305062,1.3875244670987184
disco.00028,disco,0,2.747984759774198,-3.2466658893327227,1.7678976034350022
disco.00029,disco,0,1.1096641994894305,-2.623840032974373,1.8250017559877676
disco.00030,disco,0,1.343883406458747,-2.8461194203575255,1.774317917736571
disco.00031,disco,0,1.327232283253787,-2.7177082079375343,1.8686367667548638
disco.00032,disco,0,1.0861914950220686,-2.49266146086845,1.6370858795683045
disco.00033,disco,0,1.0640244340301048,-2.4804784906687027,1.8473871293548212
disco.00034,disco,0,1.6937904227738663,-2.782592812777969,1.9067041653246684
disco.00035,disco,0,1.9660250744090046,-3.021441748520424,1.760065956596237
disco.00036,disco,0,1.4613130401760552,-2.6976652476016962,1.9553908459681681
disco.00037,disco,0,1.8768435848738008,-2.9172583945006982,1.8867241437706213
disco.00038,disco,0,1.5318536124514424,-2.88554488364316,1.7721800874882003
disco.00039,disco,0,1.440612808259972,-2.331636635081348,1.7599803316637046
disco.00040,disco,0,0.7844923208607542,-2.5095882869493877,1.7483984541172841
disco.00041,disco,0,2.0744393875314326,-2.194163502284929,1.5374903071774213
disco.00042,disco,0,1.1340501665599583,-2.4179602857225264,1.8680877461149297
disco.00043,disco,0,1.6926402559862872,-2.860124330177666,1.5906680796617025
disco.00044,disco,0,1.1290447394598582,-2.4341559720515935,1.7237528950120606
disco.00045,disco,0,1.3296267278033032,-2.5990255040492487,1.6551463136991984
disco.00046,disco,0,1.0806823289566296,-2.378060854220682,1.8024999161502404
disco.00047,disco,0,2.168522978183867,-2.1676667673762777,1.5322820944258257
disco.00048,disco,0,0.8909626623551455,-2.5707325115552107,1.8834359580759594
disco.00049,disco,0,0.921735537985681,-2.6273726362536176,1.7877278221793722
disco.00050,disco,0,1.488553640613068,-2.3866174395680186,2.0481258192277885
disco.00051,disco,0,1.47656814742155,-2.508095155304027,2.0798292768424456
disco.00052,disco,0,1.4252143142245202,-2.56562629552327,2.0141485696497785
disco.00053,disco,0,2.6734485742559397,-2.9240453537804534,1.5094084022861194
disco.00054,disco,0,1.4020342650261757,-2.6324854168877145,1.5987151185807535
disco.00055,disco,0,1.1841340795003286,-2.3146472290442346,1.8921882148143092
disco.00056,disco,0,1.5731784994928504,-2.168007370669002,1.7706883042894215
disco.00057,disco,0,1.8980732580818984,-2.1351567927070354,1.974437849420149
disco.00058,disco,0,0.8560063168799261,-2.4446359359210406,1.7953332878732151
disco.00059,disco,0,0.9901487406660051,-2.5416582401424,1.7145982701305014
disco.00060,disco,0,1.291543241309973,-2.2923106635960746,1.8362317780246993
disco.00061,disco,0,1.4104241544137304,-2.458324186251495,1.6497917924644359
disco.00062,disco,0,1.173425324291926,-2.4968317818574666,1.6690257901385843
disco.00063,disco,0,1.0778065075268761,-2.50451130837496,1.778100505873203
disco.00064,disco,0,2.0566077995531304,-2.232057520535029,1.5726083281992145
disco.00065,disco,0,1.7142965602287177,-2.206772467761797,1.669596331623406
disco.00066,disco,0,0.8198670952436472,-2.5902248330942723,1.8267606502102154
disco.00067,disco,0,1.1116330725404702,-2.4942543414643388,1.9854080603176432
disco.00068,disco,0,1.2300853729910806,-2.761112857011464,1.9198245423853944
disco.00069,disco,0,1.7515106316200726,-2.1839283845233988,1.9221515440817925
disco.00070,disco,0,1.327903326315878,-2.409547038293902,2.026197076408529
