Song,Genre,Cluster,PCA1,PCA2,Distance
country.00063,country,-1,-0.9207884236413526,1.1445675004289486,
country.00064,country,-1,-1.3965929790406508,0.22798449380206673,
country.00065,country,-1,-2.2364244960362214,0.925278642636616,
country.00066,country,-1,-0.9020196217666663,-0.9385127975457974,
country.00067,country,-1,-2.135537064362852,1.376855807447012,
country.00068,country,-1,-1.739639007685764,0.0966947693405461,
country.00069,country,-1,-1.5142579353621552,0.3192911942266167,
country.00070,country,1,-0.5299926042906288,-0.42669789690784826,0.6837187294481121
country.00071,country,-1,-1.5126059010613162,0.9312672233007762,
country.00072,country,-1,-0.9702018988731805,-0.7458167169747524,
country.00073,country,2,-1.114744415145325,-0.13425693872793507,0.5142382027981927
country.00074,country,-1,-0.9478770098055777,1.23569672909568,
country.00075,country,-1,-0.2764988096587493,-1.207436181876568,
country.00076,country,-1,-1.0543320906917737,0.9586511905362012,
country.00077,country,-1,-1.1859608541720519,-0.9805394746722707,
country.00078,country,-1,-1.5839043898470146,1.2569765748837116,
country.00079,country,-1,-1.878686612458749,0.9806500144533686,
country.00080,country,-1,-0.04527065076008629,-0.11318744621126756,
country.00081,country,1,-0.028882604250912044,-0.38015497182124264,0.4671681425556736
country.00082,country,1,0.062401651823442546,-0.7360701772951799,0.5482783101721065
country.00083,country,2,-1.2351550460221978,0.1268469571830504,0.4267793177171137
country.00084,country,1,-0.4618922845346776,-0.3531120167247262,0.5550769302083409
country.00085,country,2,-0.9654255046145256,0.13209539281127225,0.5271246337106439
country.00086,country,1,-0.7476063949494095,-0.121048743286756,0.9173293866041867
country.00087,country,-1,-0.9658605845580932,0.48942912311885267,
country.00088,country,2,-1.1444865869877503,-0.14751488132924034,0.4261636683415718
country.00089,country,-1,-1.1698487418958485,0.9335284116048177,
country.00090,country,1,-0.3465921900269909,-0.5989528138801803,0.4324196439417578
country.00091,country,-1,-1.008422019277778,0.752499442192791,
country.00092,country,-1,-0.008238134964595651,-1.5692586252744178,
country.00093,country,-1,-1.032655417197244,0.7376939527087228,
country.00094,country,2,-1.0523742927041626,-0.11540539222085015,0.551443438316511
country.00095,country,-1,-0.6153955093437158,0.520206893695398,
country.00096,country,-1,-0.37090022223148505,-0.44133832330130157,
country.00097,country,-1,-0.5619213763002165,0.6021793767678175,
country.00098,country,-1,-1.2798104457417825,0.10653611220648568,
country.00099,country,1,0.1018005882194061,-0.6950217708524143,0.6314322235143515
disco.00000,disco,-1,0.9061390736546476,0.8083589575225806,
disco.00001,disco,-1,1.9327098490844763,-0.8683771614689669,
disco.00002,disco,-1,1.6827564853140125,-0.5213817472416408,
disco.00003,disco,-1,1.643438288719712,-0.26790250253364783,
disco.00004,disco,-1,1.8181159894856997,-0.33987372880651534,
disco.00005,disco,-1,1.139565367996987,-0.6735364053368833,
disco.00006,disco,-1,0.7661075908587953,-1.4847160720731087,
disco.00007,disco,-1,1.2152082399296098,-0.4387596140677334,
disco.00008,disco,-1,1.0783076916023175,-0.7230314755573172,
disco.00009,disco,-1,1.6531174541401557,-0.5568066914433776,
disco.00010,disco,-1,1.1768319142474037,-0.9361019036516376,
disco.00011,disco,-1,1.5507609067841022,-0.36360142415950075,
disco.00012,disco,-1,1.0303774504066772,-0.2787901080156854,
disco.00013,disco,-1,1.7808934731141437,-0.4529910368258975,
disco.00014,disco,-1,1.1949607315515463,-1.312313743329277,
disco.00015,disco,-1,0.21320673893475747,0.06356708545753677,
disco.00016,disco,-1,0.6252761843709383,-0.5411640563244284,
disco.00017,disco,-1,1.00311672658556,0.276118731467405,
disco.00018,disco,-1,1.048098143883923,0.007478105441294408,
disco.00019,disco,-1,0.4556883957221625,0.6467450569840031,
disco.00020,disco,-1,0.1921710962889095,-0.12036677216427402,
disco.00021,disco,-1,1.033246102579964,-0.09381361657802552,
disco.00022,disco,-1,2.4014789662391878,-0.13785437786885604,
disco.00023,disco,-1,1.8576411989815038,-0.003632431648456423,
disco.00024,disco,-1,0.35806069449840766,-0.5676380978926132,
disco.00025,disco,-1,0.34489044115629414,0.3210820199047949,
disco.00026,disco,-1,1.5177286738908837,0.10146036273277832,
disco.00027,disco,-1,1.3683844227262836,1.5217755508945996,
disco.00028,disco,-1,3.1789616733540336,-0.16250624275687492,
disco.00029,disco,-1,1.012879195446837,-0.6111124823548474,
disco.00030,disco,-1,1.7450628906637868,-0.293930172957082,
disco.00031,disco,-1,1.3939543963045622,-0.761858341090527,
disco.00032,disco,-1,0.4991470336333321,0.3082025777866212,
disco.00033,disco,-1,0.48411234507417084,-0.6784180716880318,
disco.00034,disco,-1,1.64563515728349,-0.9354035298408152,
disco.00035,disco,-1,2.392415765776942,-0.18345030690075764,
disco.00036,disco,-1,1.320622190543277,-1.1889382724020656,
disco.00037,disco,-1,2.0960611759787593,-0.8145289984255468,
disco.00038,disco,-1,1.91526797554122,-0.2736654492509349,
disco.00039,disco,-1,-0.0760129385029961,-0.3256077834111079,
disco.00040,disco,-1,0.5746926854439113,-0.2241314886097894,
disco.00041,disco,-1,-0.6438413844422789,0.6797283917347955,
disco.00042,disco,-1,0.2993603535778811,-0.8100129507238156,
disco.00043,disco,-1,1.6834786013028227,0.6034603105994405,
disco.00044,disco,-1,0.27819217602570706,-0.1284001299007261,
disco.00045,disco,-1,0.7978772824565935,0.25879249141123467,
disco.00046,disco,-1,0.09996574320141857,-0.3954326552159513,
disco.00047,disco,-1,-0.6100648112896627,0.7823314708543688,
disco.00048,disco,-1,0.8363868118558406,-0.7149083353335636,
disco.00049,disco,-1,0.9710206239032982,-0.25033492574367666,
disco.00050,disco,3,0.1969924295810245,-1.561678356581176,0.4214312780099098
disco.00051,disco,3,0.6643560283705824,-1.6652594673374972,0.42151486191715587
disco.00052,disco,-1,0.8731130598709124,-1.326537262319342,
disco.00053,disco,-1,1.9492540735880317,1.1691365094740587,
disco.00054,disco,-1,0.9174974885302674,0.6284879157395489,
disco.00055,disco,4,-0.09343637571470857,-0.8352444468864914,0.6026750710713668
disco.00056,disco,-1,-0.6508760032939467,-0.31537272669023364,
disco.00057,disco,-1,-0.6981196208922715,-1.2874843627783943,
disco.00058,disco,-1,0.3305401546826117,-0.34811383357353715,
disco.00059,disco,-1,0.6313561672710322,0.04269324565151213,
disco.00060,disco,4,-0.21967638727821492,-0.5698211316185684,0.5982189816168947
disco.00061,disco,-1,0.35960330621131603,0.3305515934365828,
disco.00062,disco,-1,0.5091760647321598,0.2521709647133668,
disco.00063,disco,-1,0.5005078578671008,-0.29536228448207086,
disco.00064,disco,-1,-0.4922318731502722,0.6177137825669283,
disco.00065,disco,-1,-0.5490514945429841,0.15719499289869013,
disco.00066,disco,-1,0.8554733791705895,-0.4408571159723404,
disco.00067,disco,3,0.6055178632835522,-1.2301557085417434,0.6012383814762137
disco.00068,disco,-1,1.4945484163226441,-0.8376823643844438,
disco.00069,disco,-1,-0.5488992253675175,-1.0632795626355644,
disco.00070,disco,3,0.2879845359400864,-1.4489254586096196,0.26573163531653676
disco.00071,disco,-1,1.1528214554886758,-0.9360181570726271,
disco.00072,disco,-1,1.6332841551672836,-0.2270644862518835,
disco.00073,disco,-1,1.2498627307799675,-1.1492729457746118,
disco.00074,disco,-1,0.7704580302907716,-1.2007714510818233,
disco.00075,disco,3,0.4416956857067254,-1.405930003845921,0.4515331347023568
disco.00076,disco,-1,0.03461883853950833,-0.82823732170349,
disco.00077,disco,-1,0.30587080585278525,-0.5576101445404537,
disco.00078,disco,-1,-0.08344766327584015,-0.197807506405229,
disco.00079,disco,-1,0.14600541455465194,-0.16779405524918467,
disco.00080,disco,-1,-0.08153130660870432,0.276979632249025,
disco.00081,disco,-1,0.4223090563616209,1.1404679957988197,
disco.00082,disco,-1,1.3362728580776395,0.3136561735580558,
disco.00083,disco,-1,-0.033173847582231776,0.11517141358932821,
disco.00084,disco,-1,1.0410724583346367,0.5282570526860225,
disco.00085,disco,-1,1.7883637839286637,0.6645538672074135,
disco.00086,disco,-1,-0.20601616558318456,-0.09998600119137266,
disco.00087,disco,4,0.0832561515286604,-0.8537278323044785,0.4456288859053554
disco.00088,disco,-1,-0.02849399453372124,-1.2942347755305592,
disco.00089,disco,4,0.045080304196666275,-0.9343952905213125,0.4739114680122789
disco.00090,disco,-1,0.9023583063358238,-0.6912942686687884,
disco.00091,disco,-1,0.011538419187884504,0.8646728891371559,
disco.00092,disco,-1,0.37710982040338026,-0.45536021103278307,
disco.00093,disco,-1,0.7513338766272568,-0.20928383082157914,
disco.00094,disco,-1,-0.23319200664034664,-0.9790682314451372,
disco.00095,disco,-1,0.6752694148861197,0.4417055166255793,
disco.00096,disco,-1,0.5716501878668553,-0.48960793244199446,
disco.00097,disco,-1,0.5162433084622977,-0.839859754167238,
disco.00098,disco,4,0.3743019963833326,-0.857599224389247,0.6075559059957886
disco.00099,disco,4,0.3743019963833326,-0.857599224389247,0.6075559059957886
hiphop.00000,hiphop,-1,0.8703510409168557,-0.48144881287282043,
hiphop.00001,hiphop,-1,1.0499530077330388,1.0582562202567216,
hiphop.00002,hiphop,-1,-0.6269164751276751,1.0034703692931892,
hiphop.00003,hiphop,-1,0.401851936623985,0.4113745423715668,
hiphop.00004,hiphop,-1,0.8025070558128621,2.151850763451243,
hiphop.00005,hiphop,-1,0.5702359745984468,-0.9808736755467533,
hiphop.00006,hiphop,-1,1.6897951193665137,1.2149175164970725,
hiphop.00007,hiphop,-1,-0.010992164642480193,0.3601678948010089,
hiphop.00008,hiphop,-1,2.1177680910562926,1.1742760687718055,
hiphop.00009,hiphop,-1,0.9588623116533648,1.0033003892854702,
hiphop.00010,hiphop,-1,0.23018122379926836,-0.8342490530337273,
hiphop.00011,hiphop,-1,0.13900947712893058,-0.10277956858210051,
hiphop.00012,hiphop,-1,-0.4717000488500674,-0.7389696238195033,
hiphop.00013,hiphop,-1,-0.2335975245765878,0.6881906023540262,
hiphop.00014,hiphop,-1,0.41607923167640193,-0.8073108793817697,
hiphop.00015,hiphop,5,0.21682086454840713,-0.6205997175739147,0.6501249514168419
hiphop.00016,hiphop,-1,0.7538839130240407,0.6461145798822756,
hiphop.00017,hiphop,-1,-0.3295935006183668,-0.5918490142530679,
hiphop.00018,hiphop,-1,1.801107853909919,1.133726524925023,
hiphop.00019,hiphop,-1,0.6428945385144691,0.7508466146724357,
hiphop.00020,hiphop,-1,0.7386710379765979,0.8666134127933054,
hiphop.00021,hiphop,-1,0.7897333790747978,-0.4752223592314913,
hiphop.00022,hiphop,-1,-0.1937329812380115,0.45562912013751583,
hiphop.00023,hiphop,-1,-0.07531131478976201,-1.1606610213158277,
hiphop.00024,hiphop,-1,0.6752004051240661,-0.021899058449002817,
hiphop.00025,hiphop,-1,0.6192166999173647,-0.13311546303225125,
hiphop.00026,hiphop,-1,2.5478916869027133,1.286024909423541,
hiphop.00027,hiphop,-1,1.3218356436715968,1.1248667545853932,
hiphop.00028,hiphop,-1,1.2116473515524602,0.6056804786593234,
hiphop.00029,hiphop,-1,1.5558588683090402,0.5014457105563689,
hiphop.00030,hiphop,-1,1.6126413314240164,-1.457550421039692,
hiphop.00031,hiphop,-1,1.6214275099809856,-0.01975632274654511,
